user_id,cohort,signup_date,user_type,age_group,completed_first_song,time_to_first_song_minutes,shared_recording,used_recommended_playlist,days_active_week_1,songs_completed_week_1
treatment_user_4735,treatment,2024-11-12,年轻用户,25-34岁,True,7,False,True,4,8
treatment_user_4736,treatment,2024-11-23,年轻用户,35-44岁,True,1,False,False,5,6
treatment_user_4737,treatment,2024-11-28,年轻用户,18-24岁,False,,False,False,0,0
treatment_user_4738,treatment,2024-11-07,年轻用户,25-34岁,True,3,True,False,7,3
treatment_user_4739,treatment,2024-11-17,年轻用户,45岁以上,True,12,False,True,6,4
treatment_user_4740,treatment,2024-11-28,年轻用户,18-24岁,False,,False,True,0,0
treatment_user_4741,treatment,2024-10-15,年轻用户,25-34岁,False,,True,False,0,0
treatment_user_4742,treatment,2024-10-22,年轻用户,45岁以上,False,,False,False,0,0
treatment_user_4743,treatment,2024-10-12,年轻用户,25-34岁,True,8,False,False,4,2
treatment_user_4744,treatment,2024-11-17,年轻用户,18-24岁,True,6,True,True,6,5
treatment_user_4745,treatment,2024-10-01,年轻用户,35-44岁,False,,False,False,0,0
treatment_user_4746,treatment,2024-10-28,年轻用户,18-24岁,True,2,False,True,1,7
treatment_user_4747,treatment,2024-11-23,年轻用户,18-24岁,False,,False,False,2,0
treatment_user_4748,treatment,2024-11-27,年轻用户,45岁以上,False,,False,False,2,0
treatment_user_4749,treatment,2024-10-22,年轻用户,35-44岁,True,5,False,False,2,1
treatment_user_4750,treatment,2024-10-13,年轻用户,45岁以上,True,2,False,False,4,5
treatment_user_4751,treatment,2024-11-11,年轻用户,18-24岁,False,,False,False,1,0
treatment_user_4752,treatment,2024-11-16,年轻用户,25-34岁,True,3,False,False,7,4
treatment_user_4753,treatment,2024-10-09,年轻用户,45岁以上,False,,True,True,2,0
treatment_user_4754,treatment,2024-11-24,年轻用户,35-44岁,True,0,True,True,4,3
treatment_user_4755,treatment,2024-11-24,年轻用户,18-24岁,True,6,False,False,5,6
treatment_user_4756,treatment,2024-10-26,年轻用户,45岁以上,False,,False,False,1,0
treatment_user_4757,treatment,2024-11-14,年轻用户,45岁以上,True,4,False,True,3,10
treatment_user_4758,treatment,2024-10-29,年轻用户,45岁以上,True,3,True,False,7,5
treatment_user_4759,treatment,2024-10-21,年轻用户,45岁以上,True,10,True,True,7,8
treatment_user_4760,treatment,2024-11-16,年轻用户,18-24岁,True,4,False,False,4,3
treatment_user_4761,treatment,2024-10-15,年轻用户,35-44岁,True,12,True,False,4,4
treatment_user_4762,treatment,2024-11-07,年轻用户,45岁以上,True,2,False,False,6,5
treatment_user_4763,treatment,2024-10-09,年轻用户,45岁以上,True,0,True,False,4,1
treatment_user_4764,treatment,2024-11-25,年轻用户,45岁以上,True,6,False,False,3,2
treatment_user_4765,treatment,2024-10-30,年轻用户,35-44岁,False,,False,False,0,0
treatment_user_4766,treatment,2024-10-23,年轻用户,18-24岁,False,,False,True,2,0
treatment_user_4767,treatment,2024-11-03,年轻用户,45岁以上,True,1,True,False,3,7
treatment_user_4768,treatment,2024-11-08,年轻用户,45岁以上,False,,False,False,0,0
treatment_user_4769,treatment,2024-11-04,年轻用户,35-44岁,False,,False,False,0,0
treatment_user_4770,treatment,2024-10-27,年轻用户,18-24岁,True,2,False,True,4,5
treatment_user_4771,treatment,2024-10-24,年轻用户,35-44岁,False,,False,True,4,0
treatment_user_4772,treatment,2024-11-10,年轻用户,18-24岁,True,7,True,False,6,3
treatment_user_4773,treatment,2024-10-22,年轻用户,35-44岁,False,,False,False,0,0
treatment_user_4774,treatment,2024-11-08,年轻用户,45岁以上,False,,True,False,1,0
treatment_user_4775,treatment,2024-11-10,年轻用户,35-44岁,False,,True,True,4,0
treatment_user_4776,treatment,2024-11-01,年轻用户,18-24岁,True,5,True,True,6,6
treatment_user_4777,treatment,2024-10-29,年轻用户,45岁以上,False,,True,False,0,0
treatment_user_4778,treatment,2024-10-21,年轻用户,25-34岁,False,,True,False,1,0
treatment_user_4779,treatment,2024-10-28,年轻用户,35-44岁,True,9,False,False,5,2
treatment_user_4780,treatment,2024-10-02,年轻用户,25-34岁,True,0,False,False,3,1
treatment_user_4781,treatment,2024-11-16,年轻用户,18-24岁,True,2,False,False,4,1
treatment_user_4782,treatment,2024-11-17,年轻用户,18-24岁,False,,False,False,0,0
treatment_user_4783,treatment,2024-10-04,年轻用户,25-34岁,True,3,True,False,4,6
treatment_user_4784,treatment,2024-10-18,年轻用户,35-44岁,False,,True,False,0,0
treatment_user_4785,treatment,2024-10-05,年轻用户,35-44岁,True,8,False,False,1,5
treatment_user_4786,treatment,2024-10-10,年轻用户,45岁以上,True,6,True,False,6,3
treatment_user_4787,treatment,2024-10-02,年轻用户,45岁以上,True,2,False,False,7,2
treatment_user_4788,treatment,2024-10-14,年轻用户,35-44岁,True,11,False,True,5,9
treatment_user_4789,treatment,2024-11-16,年轻用户,25-34岁,True,8,False,True,4,9
treatment_user_4790,treatment,2024-10-14,年轻用户,45岁以上,False,,False,False,0,0
treatment_user_4791,treatment,2024-11-21,年轻用户,18-24岁,True,3,False,True,5,6
treatment_user_4792,treatment,2024-10-22,年轻用户,45岁以上,True,3,True,False,5,5
treatment_user_4793,treatment,2024-10-03,年轻用户,45岁以上,True,8,True,True,4,4
treatment_user_4794,treatment,2024-11-12,年轻用户,25-34岁,False,,False,True,2,0
treatment_user_4795,treatment,2024-11-12,年轻用户,35-44岁,True,6,False,True,4,12
treatment_user_4796,treatment,2024-10-17,年轻用户,35-44岁,True,2,False,True,7,9
treatment_user_4797,treatment,2024-10-22,年轻用户,18-24岁,True,5,False,True,6,5
treatment_user_4798,treatment,2024-11-21,年轻用户,35-44岁,True,5,False,False,2,7
treatment_user_4799,treatment,2024-10-12,年轻用户,25-34岁,False,,False,False,0,0
treatment_user_4800,treatment,2024-10-05,年轻用户,18-24岁,False,,False,True,0,0
treatment_user_4801,treatment,2024-11-13,年轻用户,25-34岁,True,7,False,True,7,12
treatment_user_4802,treatment,2024-11-04,年轻用户,25-34岁,True,3,False,False,3,3
treatment_user_4803,treatment,2024-11-25,年轻用户,35-44岁,False,,False,False,1,0
treatment_user_4804,treatment,2024-10-28,年轻用户,25-34岁,True,4,True,False,6,6
treatment_user_4805,treatment,2024-11-24,年轻用户,45岁以上,False,,False,False,0,0
treatment_user_4806,treatment,2024-10-27,年轻用户,45岁以上,True,3,False,True,4,1
treatment_user_4807,treatment,2024-11-01,年轻用户,25-34岁,False,,True,True,0,0
treatment_user_4808,treatment,2024-10-18,年轻用户,18-24岁,True,0,True,False,7,4
treatment_user_4809,treatment,2024-10-29,年轻用户,35-44岁,False,,False,False,0,0
treatment_user_4810,treatment,2024-11-13,年轻用户,25-34岁,True,5,True,False,3,8
treatment_user_4811,treatment,2024-11-30,年轻用户,25-34岁,True,12,True,False,1,8
treatment_user_4812,treatment,2024-11-09,年轻用户,35-44岁,True,6,False,False,6,5
treatment_user_4813,treatment,2024-10-17,年轻用户,18-24岁,True,2,True,True,4,5
treatment_user_4814,treatment,2024-10-09,年轻用户,35-44岁,True,1,False,False,7,2
treatment_user_4815,treatment,2024-10-21,年轻用户,25-34岁,True,3,False,False,7,2
treatment_user_4816,treatment,2024-10-22,年轻用户,45岁以上,False,,False,False,0,0
treatment_user_4817,treatment,2024-10-12,年轻用户,45岁以上,False,,True,False,0,0
treatment_user_4818,treatment,2024-10-15,年轻用户,18-24岁,True,6,True,False,3,7
treatment_user_4819,treatment,2024-11-28,年轻用户,35-44岁,False,,True,False,0,0
treatment_user_4820,treatment,2024-11-28,年轻用户,25-34岁,False,,False,False,0,0
treatment_user_4821,treatment,2024-11-07,年轻用户,18-24岁,False,,False,False,0,0
treatment_user_4822,treatment,2024-11-25,年轻用户,35-44岁,True,2,False,False,7,13
treatment_user_4823,treatment,2024-11-11,年轻用户,45岁以上,False,,False,False,1,0
treatment_user_4824,treatment,2024-11-30,年轻用户,18-24岁,False,,False,False,0,0
treatment_user_4825,treatment,2024-10-04,年轻用户,45岁以上,False,,True,False,4,0
treatment_user_4826,treatment,2024-11-13,年轻用户,35-44岁,True,2,True,True,5,6
treatment_user_4827,treatment,2024-10-28,年轻用户,25-34岁,True,3,True,False,7,7
treatment_user_4828,treatment,2024-11-21,年轻用户,18-24岁,False,,False,False,3,0
treatment_user_4829,treatment,2024-11-12,年轻用户,18-24岁,False,,False,False,2,0
treatment_user_4830,treatment,2024-10-29,年轻用户,35-44岁,True,2,False,False,5,4
treatment_user_4831,treatment,2024-10-11,年轻用户,25-34岁,True,1,False,True,5,4
treatment_user_4832,treatment,2024-10-15,年轻用户,35-44岁,True,1,False,False,7,7
treatment_user_4833,treatment,2024-10-29,年轻用户,35-44岁,False,,False,False,2,0
treatment_user_4834,treatment,2024-10-16,年轻用户,25-34岁,False,,False,False,0,0
treatment_user_4835,treatment,2024-10-07,年轻用户,35-44岁,True,4,True,False,7,9
treatment_user_4836,treatment,2024-10-22,年轻用户,35-44岁,False,,False,True,0,0
treatment_user_4837,treatment,2024-10-23,年轻用户,35-44岁,True,4,False,False,4,4
treatment_user_4838,treatment,2024-11-30,年轻用户,35-44岁,True,3,True,True,7,3
treatment_user_4839,treatment,2024-10-27,年轻用户,25-34岁,True,2,False,False,4,4
treatment_user_4840,treatment,2024-10-25,年轻用户,25-34岁,True,4,False,False,6,11
treatment_user_4841,treatment,2024-11-20,年轻用户,45岁以上,True,5,True,False,4,21
treatment_user_4842,treatment,2024-10-18,年轻用户,18-24岁,True,4,True,False,3,9
treatment_user_4843,treatment,2024-11-17,年轻用户,35-44岁,False,,False,False,0,0
treatment_user_4844,treatment,2024-10-01,年轻用户,35-44岁,False,,False,False,0,0
treatment_user_4845,treatment,2024-10-23,年轻用户,35-44岁,True,11,True,True,7,4
treatment_user_4846,treatment,2024-10-04,年轻用户,35-44岁,True,6,False,True,3,2
treatment_user_4847,treatment,2024-10-09,年轻用户,35-44岁,True,3,False,True,6,4
treatment_user_4848,treatment,2024-10-13,年轻用户,25-34岁,True,3,False,False,6,8
treatment_user_4849,treatment,2024-11-09,年轻用户,35-44岁,False,,False,False,1,0
treatment_user_4850,treatment,2024-10-16,年轻用户,45岁以上,True,3,False,False,4,5
treatment_user_4851,treatment,2024-10-13,年轻用户,45岁以上,True,2,True,False,5,13
treatment_user_4852,treatment,2024-10-23,年轻用户,35-44岁,False,,False,False,1,0
treatment_user_4853,treatment,2024-11-12,年轻用户,45岁以上,False,,False,False,1,0
treatment_user_4854,treatment,2024-11-04,年轻用户,35-44岁,True,4,False,False,4,4
treatment_user_4855,treatment,2024-11-14,年轻用户,25-34岁,False,,False,False,0,0
treatment_user_4856,treatment,2024-10-17,年轻用户,18-24岁,True,1,False,False,2,10
treatment_user_4857,treatment,2024-11-01,年轻用户,35-44岁,True,10,False,False,4,7
treatment_user_4858,treatment,2024-10-17,年轻用户,35-44岁,False,,False,False,1,0
treatment_user_4859,treatment,2024-10-04,年轻用户,25-34岁,False,,False,False,0,0
treatment_user_4860,treatment,2024-10-21,年轻用户,45岁以上,True,5,False,False,6,4
treatment_user_4861,treatment,2024-11-22,年轻用户,25-34岁,False,,True,False,0,0
treatment_user_4862,treatment,2024-11-16,年轻用户,35-44岁,True,4,False,False,6,6
treatment_user_4863,treatment,2024-11-09,年轻用户,25-34岁,True,4,True,False,2,10
treatment_user_4864,treatment,2024-11-15,年轻用户,18-24岁,True,1,False,True,5,10
treatment_user_4865,treatment,2024-10-21,年轻用户,35-44岁,True,3,False,True,7,9
treatment_user_4866,treatment,2024-11-26,年轻用户,35-44岁,False,,False,True,2,0
treatment_user_4867,treatment,2024-11-15,年轻用户,25-34岁,True,0,True,True,2,6
treatment_user_4868,treatment,2024-11-21,年轻用户,35-44岁,False,,True,False,0,0
treatment_user_4869,treatment,2024-11-29,年轻用户,35-44岁,False,,False,False,1,0
treatment_user_4870,treatment,2024-10-14,年轻用户,25-34岁,True,4,False,False,5,8
treatment_user_4871,treatment,2024-11-23,年轻用户,25-34岁,False,,False,False,0,0
treatment_user_4872,treatment,2024-11-12,年轻用户,45岁以上,True,2,True,True,4,13
treatment_user_4873,treatment,2024-11-12,年轻用户,18-24岁,False,,True,False,2,0
treatment_user_4874,treatment,2024-11-29,年轻用户,25-34岁,False,,False,False,2,0
treatment_user_4875,treatment,2024-11-28,年轻用户,45岁以上,True,8,False,False,4,5
treatment_user_4876,treatment,2024-11-27,年轻用户,18-24岁,True,3,True,False,4,12
treatment_user_4877,treatment,2024-10-20,年轻用户,25-34岁,False,,False,True,1,0
treatment_user_4878,treatment,2024-10-04,年轻用户,25-34岁,True,3,True,True,4,3
treatment_user_4879,treatment,2024-10-09,年轻用户,45岁以上,True,2,True,False,6,8
treatment_user_4880,treatment,2024-10-15,年轻用户,45岁以上,True,8,False,False,6,7
treatment_user_4881,treatment,2024-11-06,年轻用户,35-44岁,True,4,True,False,4,1
treatment_user_4882,treatment,2024-11-10,年轻用户,18-24岁,False,,False,False,1,0
treatment_user_4883,treatment,2024-10-20,年轻用户,35-44岁,False,,False,True,0,0
treatment_user_4884,treatment,2024-10-29,年轻用户,18-24岁,True,6,False,False,5,1
treatment_user_4885,treatment,2024-10-30,年轻用户,45岁以上,True,3,False,False,6,3
treatment_user_4886,treatment,2024-10-12,年轻用户,25-34岁,True,4,True,False,7,20
treatment_user_4887,treatment,2024-10-12,年轻用户,45岁以上,False,,False,False,5,0
treatment_user_4888,treatment,2024-10-10,年轻用户,18-24岁,True,4,False,False,6,3
treatment_user_4889,treatment,2024-10-11,年轻用户,25-34岁,True,3,False,False,7,3
treatment_user_4890,treatment,2024-10-14,年轻用户,25-34岁,True,6,False,False,5,7
treatment_user_4891,treatment,2024-11-08,年轻用户,25-34岁,False,,True,False,0,0
treatment_user_4892,treatment,2024-11-25,年轻用户,35-44岁,True,6,False,False,6,6
treatment_user_4893,treatment,2024-10-23,年轻用户,25-34岁,False,,False,False,0,0
treatment_user_4894,treatment,2024-11-28,年轻用户,45岁以上,True,3,False,False,4,1
treatment_user_4895,treatment,2024-11-30,年轻用户,35-44岁,False,,False,False,1,0
treatment_user_4896,treatment,2024-11-29,年轻用户,45岁以上,True,1,False,True,6,6
treatment_user_4897,treatment,2024-11-25,年轻用户,35-44岁,True,10,False,False,4,5
treatment_user_4898,treatment,2024-11-14,年轻用户,18-24岁,False,,False,False,1,0
treatment_user_4899,treatment,2024-11-02,年轻用户,25-34岁,True,4,True,False,7,4
treatment_user_4900,treatment,2024-10-22,年轻用户,25-34岁,True,5,True,True,4,4
treatment_user_4901,treatment,2024-11-27,年轻用户,25-34岁,True,10,True,False,5,7
treatment_user_4902,treatment,2024-10-09,年轻用户,18-24岁,False,,False,True,1,0
treatment_user_4903,treatment,2024-11-16,年轻用户,25-34岁,False,,True,False,4,0
treatment_user_4904,treatment,2024-10-22,年轻用户,25-34岁,True,5,False,False,5,8
treatment_user_4905,treatment,2024-10-10,年轻用户,35-44岁,True,6,True,True,3,2
treatment_user_4906,treatment,2024-10-16,年轻用户,45岁以上,False,,True,True,0,0
treatment_user_4907,treatment,2024-10-14,年轻用户,25-34岁,True,2,False,False,3,13
treatment_user_4908,treatment,2024-11-10,年轻用户,45岁以上,False,,False,False,1,0
treatment_user_4909,treatment,2024-10-04,年轻用户,35-44岁,True,6,False,False,4,3
treatment_user_4910,treatment,2024-10-02,年轻用户,18-24岁,False,,True,False,2,0
treatment_user_4911,treatment,2024-11-26,年轻用户,18-24岁,True,10,False,True,1,2
treatment_user_4912,treatment,2024-10-20,年轻用户,35-44岁,True,15,True,True,3,5
treatment_user_4913,treatment,2024-11-23,年轻用户,45岁以上,False,,False,False,0,0
treatment_user_4914,treatment,2024-10-06,年轻用户,45岁以上,False,,False,True,0,0
treatment_user_4915,treatment,2024-11-22,年轻用户,35-44岁,True,6,False,True,5,8
treatment_user_4916,treatment,2024-11-01,年轻用户,25-34岁,True,1,False,True,3,7
treatment_user_4917,treatment,2024-11-08,年轻用户,35-44岁,True,12,False,False,7,4
treatment_user_4918,treatment,2024-10-02,年轻用户,25-34岁,False,,False,True,4,0
treatment_user_4919,treatment,2024-11-07,年轻用户,45岁以上,True,10,False,False,4,9
treatment_user_4920,treatment,2024-10-23,年轻用户,45岁以上,False,,False,False,0,0
treatment_user_4921,treatment,2024-10-16,年轻用户,18-24岁,False,,False,False,0,0
treatment_user_4922,treatment,2024-10-08,年轻用户,18-24岁,True,4,False,False,4,2
treatment_user_4923,treatment,2024-10-14,年轻用户,25-34岁,True,1,True,False,1,5
treatment_user_4924,treatment,2024-11-19,年轻用户,45岁以上,False,,True,False,0,0
treatment_user_4925,treatment,2024-11-23,年轻用户,18-24岁,True,3,True,False,6,1
treatment_user_4926,treatment,2024-11-12,年轻用户,35-44岁,False,,True,True,0,0
treatment_user_4927,treatment,2024-10-27,年轻用户,18-24岁,False,,False,False,1,0
treatment_user_4928,treatment,2024-11-21,年轻用户,18-24岁,True,6,False,False,6,4
treatment_user_4929,treatment,2024-11-18,年轻用户,35-44岁,True,0,False,False,5,4
treatment_user_4930,treatment,2024-10-14,年轻用户,35-44岁,True,7,True,True,4,4
treatment_user_4931,treatment,2024-10-15,年轻用户,25-34岁,True,1,False,True,7,11
treatment_user_4932,treatment,2024-11-09,年轻用户,45岁以上,True,2,True,True,5,2
treatment_user_4933,treatment,2024-11-22,年轻用户,18-24岁,True,5,False,False,4,3
treatment_user_4934,treatment,2024-10-08,年轻用户,25-34岁,False,,True,False,0,0
treatment_user_4935,treatment,2024-10-07,年轻用户,18-24岁,True,3,False,False,5,6
treatment_user_4936,treatment,2024-11-23,年轻用户,18-24岁,False,,True,False,2,0
treatment_user_4937,treatment,2024-10-23,年轻用户,35-44岁,True,9,False,False,3,5
